date,mean_temp,mean_sal,mean_do,mean_turb
2012-12-25,15.613541666666666,35.28958333333333,7.592708333333333,5.9375
2012-12-26,16.02916666666667,35.053125,7.5375,7.375
2012-12-27,15.392708333333333,34.3625,7.615625,7.270833333333333
2012-12-28,15.517708333333333,34.204166666666666,7.594791666666667,6.5
2012-12-29,16.380208333333332,34.15833333333333,7.570833333333334,8.166666666666666
2012-12-30,15.55,34.286458333333336,7.692708333333333,8.114583333333334
2012-12-31,15.432291666666666,34.401041666666664,7.8125,5.9375
2013-01-01,15.944791666666667,34.25729166666667,7.786458333333333,5.739583333333333
2013-01-02,16.488541666666666,34.11666666666667,7.767708333333333,6.125
2013-01-03,16.817894736842106,34.49368421052632,7.534736842105263,4.757894736842105
2013-01-04,16.236458333333335,34.55520833333333,7.404166666666667,5.520833333333333
2013-01-05,15.782291666666667,34.225,7.576041666666667,4.739583333333333
2013-01-06,15.975,33.93125,7.565625,4.510416666666667
2013-01-07,15.776041666666666,33.838541666666664,7.597916666666666,5.197916666666667
2013-01-08,16.135416666666668,33.78854166666667,7.501041666666667,6.28125
2013-01-09,16.5375,34.01770833333333,7.461458333333333,7.03125
2013-01-10,17.06875,34.096875,7.458333333333333,7.302083333333333
2013-01-11,17.591666666666665,34.06979166666667,7.4875,7.625
2013-01-12,17.821875,34.12916666666666,7.375,10.614583333333334
2013-01-13,18.010416666666668,34.26354166666667,7.25,11.385416666666666
2013-01-14,18.283333333333335,34.41354166666667,7.189583333333333,9.552083333333334
2013-01-15,18.696875,34.53333333333333,7.054166666666666,9.677083333333334
2013-01-16,18.959375,34.65625,6.93125,9.96875
2013-01-17,18.813541666666666,34.71875,6.801041666666666,12.21875
2013-01-18,16.676041666666666,35.369791666666664,7.490625,12.020833333333334
2013-01-19,15.738541666666666,35.458333333333336,7.8875,10.59375
2013-01-20,15.8,35.24791666666667,7.846875,8.364583333333334
2013-01-21,16.022916666666667,35.05416666666667,7.814583333333333,5.760416666666667
2013-01-22,15.6375,35.1875,7.8875,4.239583333333333
2013-01-23,15.052083333333334,35.43958333333333,7.939583333333333,4.3125
2013-01-24,14.911458333333334,35.52395833333333,7.96875,3.4583333333333335
2013-01-25,15.375,35.655208333333334,7.909375,3.6979166666666665
2013-01-26,15.772916666666667,35.6375,7.866666666666666,4.354166666666667
2013-01-27,16.053125,35.53854166666667,7.829166666666667,4.25
2013-01-28,16.647916666666667,35.378125,7.664583333333333,5.958333333333333
2013-01-29,17.395833333333332,35.24166666666667,7.572916666666667,6.958333333333333
2013-01-30,18.229166666666668,35.22083333333333,7.39375,9.916666666666666
2013-01-31,18.341666666666665,35.260416666666664,7.219791666666667,11.90625
2013-02-01,16.948958333333334,35.364583333333336,7.344791666666667,8.895833333333334
2013-02-02,16.028125,35.50729166666667,7.5875,7.395833333333333
2013-02-03,15.720833333333333,35.56041666666667,7.636458333333334,5.489583333333333
2013-02-04,15.511458333333334,35.60520833333333,7.686458333333333,3.8541666666666665
2013-02-05,15.604166666666666,35.748958333333334,7.56875,3.53125
2013-02-06,16.008333333333333,35.878125,7.35625,4.020833333333333
2013-02-07,16.660416666666666,35.49166666666667,7.232291666666667,3.8333333333333335
2013-02-08,17.248958333333334,35.172916666666666,7.185416666666667,5.6875
2013-02-09,17.307291666666668,35.25729166666667,7.234375,6.385416666666667
2013-02-10,17.444791666666667,35.28125,7.275,7.916666666666667
2013-02-11,18.176041666666666,35.334375,7.227083333333334,9.15625
2013-02-12,18.897916666666667,35.39479166666666,7.01875,10.5625
2013-02-13,19.379166666666666,35.30625,6.65625,13.96875
2013-02-14,18.963541666666668,35.28958333333333,6.458333333333333,12.4375
2013-02-15,18.109375,35.396875,6.766666666666667,9.083333333333334
2013-02-16,17.398958333333333,35.44166666666667,6.920833333333333,9.104166666666666
2013-02-17,15.908333333333333,35.5125,7.334375,5.729166666666667
2013-02-18,15.435416666666667,35.505208333333336,7.551041666666666,4.333333333333333
2013-02-19,15.702083333333334,35.514583333333334,7.492708333333334,4.625
2013-02-20,16.2875,35.56041666666667,7.4875,4.427083333333333
2013-02-21,16.509375,35.81041666666667,7.5875,3.6458333333333335
2013-02-22,17.541666666666668,36.213541666666664,7.49375,4.21875
2013-02-23,18.99375,36.46145833333333,7.178125,6.4375
2013-02-24,19.427083333333332,36.559375,6.817708333333333,8.375
2013-02-25,19.480208333333334,36.73125,6.640625,8.895833333333334
2013-02-26,19.821875,36.7125,6.503125,11.96875
2013-02-27,19.502105263157894,36.51789473684211,6.54421052631579,14.947368421052632
2013-02-28,19.153684210526315,36.555789473684214,6.630526315789473,17.042105263157893
2013-03-01,18.625,36.70520833333333,6.817708333333333,13.395833333333334
2013-03-02,17.725,36.78958333333333,7.039583333333333,12.59375
2013-03-03,16.186458333333334,36.87916666666667,7.375,7.75
2013-03-04,15.75625,37.00208333333333,7.540625,5.5625
2013-03-05,15.959375,37.0625,7.529166666666667,4.875
2013-03-06,15.8125,37.06875,7.6375,5.666666666666667
2013-03-07,15.655208333333334,36.72083333333333,7.579166666666667,3.53125
2013-03-08,16.246875,36.28854166666667,7.523958333333333,2.7291666666666665
2013-03-09,16.758333333333333,36.26979166666666,7.463541666666667,4.802083333333333
2013-03-10,17.34375,36.20729166666666,7.223958333333333,7.145833333333333
2013-03-11,17.95104166666667,36.18125,7.073958333333334,8.739583333333334
2013-03-12,18.279166666666665,36.19583333333333,6.65,9.864583333333334
2013-03-13,18.027083333333334,36.24270833333333,6.853125,10.104166666666666
