date,mean_temp,mean_sal,mean_do,mean_turb,pred_tss
2010-06-06,27.588541666666668,35.598958333333336,5.290625,10.427083333333334,29.839344282536405
2010-06-07,27.190625,35.69166666666667,5.340625,11.427083333333334,31.652119474960404
2010-06-08,26.728125,35.996875,5.771875,18.302083333333332,44.11494892287538
2010-06-09,27.267708333333335,36.115625,5.780208333333333,7.520833333333333,24.570966379554164
2010-06-10,27.363541666666666,36.12291666666667,5.648958333333334,7.75,24.986394027817994
2010-06-11,26.975,36.11666666666667,5.491666666666666,9.947916666666666,28.970722836166573
2010-06-12,26.692708333333332,36.25208333333333,5.617708333333334,7.8125,25.099692477344497
2010-06-13,27.001041666666666,35.82604166666667,5.705208333333333,8.03125,25.496237050687245
2010-06-14,27.264583333333334,35.79479166666667,5.415625,9.666666666666666,28.46087981329732
2010-06-15,27.078125,36.171875,5.297916666666667,9.010416666666666,27.271246093269074
2010-06-16,27.11875,35.921875,5.3375,7.645833333333333,24.797563278607164
2010-06-17,27.251041666666666,36.08645833333333,5.45625,6.708333333333333,23.098086535709665
2010-06-18,27.346875,36.13333333333333,5.435416666666667,6.520833333333333,22.758191187130166
2010-06-19,27.503125,36.485416666666666,5.460416666666666,5.71875,21.30419441820675
2010-06-20,27.486458333333335,36.688541666666666,5.404166666666667,6.041666666666667,21.889569740760336
2010-06-21,27.264583333333334,36.70520833333333,5.239583333333333,6.635416666666667,22.96590501126208
2010-06-22,27.45,37.075,5.236458333333333,7.28125,24.13665565636925
2010-06-23,28.305208333333333,37.54895833333333,5.227083333333334,7.458333333333333,24.45766793002766
2010-06-24,28.394791666666666,37.64479166666667,5.165625,10.260416666666666,29.537215083799072
2010-06-25,27.982291666666665,36.95104166666667,5.272916666666666,13.34375,35.12660526043973
2010-06-26,27.504166666666666,36.67604166666667,5.489583333333333,15.71875,39.43194634244672
2010-06-27,26.990625,36.87708333333333,5.4,17.291666666666668,42.28329065553031
2010-06-28,26.775,36.253125,5.309375,14.677083333333334,37.5436388503384
2010-06-29,26.986458333333335,35.86666666666667,5.164583333333334,14.864583333333334,37.88353419891789
2010-06-30,26.839583333333334,36.01875,5.3,12.052083333333334,32.78510397022541
2010-07-01,26.492708333333333,35.21666666666667,5.625,8.177083333333334,25.760600099582412
2010-07-02,25.932291666666668,35.51770833333333,5.983333333333333,3.7708333333333335,17.773059407964176
2010-07-03,25.665625,34.557291666666664,5.935416666666667,5.03125,20.057911473415253
2010-07-04,26.054166666666667,34.27916666666667,5.794791666666667,9.03125,27.309012243111244
2010-07-05,26.878125,33.489583333333336,5.63125,15.885416666666666,39.734075541184055
2010-07-06,27.589583333333334,35.73229166666667,5.61875,8.364583333333334,26.10049544816191
2010-07-07,28.165625,34.733333333333334,5.792708333333334,8.75,26.799169220241993
2010-07-08,28.456989247311828,35.87741935483871,5.867741935483871,11.193548387096774,31.228773117858697
2010-07-09,28.534736842105264,36.15894736842105,5.812631578947369,10.694736842105263,30.324539923403396
2010-07-10,28.710526315789473,36.45263157894737,5.5336842105263155,11.115789473684211,31.087813688634558
2010-07-11,28.34,36.46421052631579,5.302105263157895,12.68421052631579,33.93100846412061
2010-07-12,27.753125,36.16458333333333,5.06875,19.6875,46.62639788737946
2010-07-13,28.229787234042554,35.17446808510638,5.359574468085106,22.19148936170213,51.16556768436668
2010-07-14,28.53333333333333,35.25729166666667,5.191666666666666,8,25.439587825923994
2010-07-15,28.241666666666667,35.33229166666667,4.907291666666667,11.197916666666666,31.236691826696568
2010-07-16,28.102083333333333,35.447916666666664,5.173958333333333,11.229166666666666,31.29334105145982
2010-07-17,28.586458333333333,35.37083333333333,5.341666666666667,10.208333333333334,29.442799709193658
2010-07-18,28.639583333333334,35.34166666666667,5.433333333333334,10.666666666666666,30.27365500572132
2010-07-19,28.56041666666667,35.217708333333334,5.339583333333334,10.145833333333334,29.329501259667158
